filename,latitude,longitude
1969-005-0030.ctd,50.7,-143.8667
1969-005-0031.ctd,50.7,-145.0
1969-005-0032.ctd,50.7,-146.1333
1969-005-0033.ctd,50.0,-146.1
1969-005-0034.ctd,49.53333,-145.7
1969-005-0035.ctd,49.33333,-145.0
1969-005-0036.ctd,49.53333,-144.3
1969-005-0037.ctd,50.0,-143.9667
1969-005-0038.ctd,50.0,-145.0
1969-005-0039.ctd,50.0,-145.0
1969-005-0040.ctd,50.0,-145.0
1969-005-0041.ctd,50.05,-144.9
1969-005-0042.ctd,50.0,-145.0
1969-005-0043.ctd,50.0,-145.0
1969-005-0045.ctd,50.0,-145.0
1969-005-0046.ctd,50.0,-145.0
1969-005-0047.ctd,49.8,-144.95
1969-005-0048.ctd,50.0,-145.0
1969-005-0049.ctd,49.95,-144.9833
1969-005-0050.ctd,49.98333,-145.0
1969-005-0052.ctd,50.0,-145.0
1969-005-0053.ctd,50.0,-145.0
1969-005-0054.ctd,50.0,-145.0
1969-005-0055.ctd,50.0,-145.0
1969-005-0056.ctd,50.0,-145.0
1969-005-0058.ctd,50.0,-145.0
1969-006-0001.ctd,48.55,-125.55
1969-006-0002.ctd,48.63334,-126.0
1969-006-0003.ctd,48.7,-126.6667
1969-006-0004.ctd,48.78333,-127.6667
1969-006-0005.ctd,48.85,-128.6667
1969-006-0006.ctd,50.0,-145.0
1969-006-0008.ctd,50.0,-145.0
1969-006-0009.ctd,50.0,-145.0
1969-006-0010.ctd,50.0,-145.0
1969-006-0011.ctd,50.0,-145.0
1969-006-0012.ctd,50.0,-145.0
1969-006-0014.ctd,50.0,-145.0
1969-006-0015.ctd,50.0,-145.0
1969-006-0016.ctd,50.0,-145.0
1969-006-0017.ctd,50.0,-145.0
1969-006-0019.ctd,50.0,-145.0
1969-006-0020.ctd,50.0,-145.0
1969-006-0021.ctd,50.0,-145.0
1969-006-0022.ctd,50.0,-145.0
1969-006-0023.ctd,50.0,-145.0
1969-006-0024.ctd,50.0,-145.0
1969-006-0026.ctd,50.0,-145.0
1969-006-0027.ctd,50.0,-145.0
1969-006-0028.ctd,50.0,-145.0
1969-006-0029.ctd,50.0,-145.0
1969-006-0030.ctd,50.0,-145.0
1969-006-0031.ctd,50.46667,-145.7333
1969-006-0032.ctd,50.0,-146.0167
1969-006-0033.ctd,49.53333,-145.6667
1969-006-0034.ctd,49.33333,-145.0
1969-006-0035.ctd,49.53333,-144.3
1969-006-0036.ctd,50.0,-143.9833
1969-006-0037.ctd,50.46667,-144.2667
1969-006-0038.ctd,50.66667,-145.0
1969-006-0039.ctd,50.0,-145.0
1969-006-0041.ctd,50.0,-145.0
1969-006-0042.ctd,50.0,-145.0
1969-006-0043.ctd,50.0,-145.0
1969-006-0045.ctd,50.0,-145.0
1969-006-0046.ctd,50.0,-145.0
1969-006-0048.ctd,50.0,-145.0
1969-006-0049.ctd,49.15,-132.6667
1969-006-0050.ctd,48.85,-128.6667
1969-006-0051.ctd,48.76667,-127.6667
1969-006-0052.ctd,48.7,-126.6667
1969-007-0001.ctd,48.55,-125.5333
1969-007-0002.ctd,48.63334,-126.0
1969-007-0003.ctd,48.7,-126.6667
1969-007-0004.ctd,48.78333,-127.6667
1969-007-0005.ctd,48.85,-128.6667
1969-007-0006.ctd,49.0,-130.6667
1969-007-0007.ctd,49.43333,-136.6667
1969-007-0008.ctd,49.56667,-138.6667
1969-007-0009.ctd,49.81667,-142.6667
1969-007-0011.ctd,50.0,-145.0
1969-007-0012.ctd,50.0,-145.0
1969-007-0014.ctd,50.0,-145.0
1969-007-0015.ctd,50.0,-145.0
1969-007-0017.ctd,50.0,-145.0
1969-007-0019.ctd,50.0,-145.0
1969-007-0020.ctd,50.0,-145.0
1969-007-0022.ctd,50.0,-145.0
1969-007-0024.ctd,50.0,-145.0
1969-008-0001.ctd,50.0,-145.0
1969-008-0002.ctd,50.0,-145.0
1969-008-0003.ctd,50.0,-145.0
1969-008-0004.ctd,49.96667,-145.0667
1969-008-0005.ctd,50.03333,-144.9333
1969-008-0006.ctd,50.0,-145.1167
1969-008-0007.ctd,50.15,-144.9167
1969-008-0008.ctd,50.03333,-144.9667
1969-008-0009.ctd,50.05,-144.9667
1969-009-0001.ctd,49.0,-130.7
1969-009-0003.ctd,49.56667,-138.6667
1969-009-0004.ctd,49.68333,-140.6667
1969-009-0006.ctd,50.03333,-144.9667
1969-009-0007.ctd,49.91667,-144.9167
1969-009-0009.ctd,49.96667,-144.9167
1969-009-0010.ctd,50.08333,-144.8833
1969-009-0012.ctd,50.0,-145.0
1969-009-0013.ctd,49.98333,-144.9333
1969-009-0015.ctd,50.0,-145.0
1969-009-0016.ctd,50.0,-145.05
1969-009-0017.ctd,49.81667,-142.7333
1969-009-0018.ctd,49.56667,-138.6667
1970-001-0001.ctd,48.7,-126.6667
1970-001-0002.ctd,48.78333,-127.6667
1970-001-0003.ctd,48.85,-128.6667
1970-001-0004.ctd,49.0,-130.6667
1970-001-0005.ctd,49.15,-132.6667
1970-001-0006.ctd,49.3,-134.6667
1970-001-0007.ctd,49.43333,-136.6667
1970-001-0008.ctd,49.56667,-138.6667
1970-001-0009.ctd,49.7,-140.6667
1970-001-0010.ctd,49.83333,-142.65
1970-001-0011.ctd,50.0,-145.0
1970-001-0013.ctd,50.0,-145.0
1970-001-0015.ctd,50.0,-145.0
1970-001-0016.ctd,50.0,-145.0
1970-001-0017.ctd,50.0,-145.0
1970-001-0018.ctd,50.0,-145.0
1970-001-0020.ctd,50.0,-145.0
1970-001-0021.ctd,50.0,-145.0
1970-001-0023.ctd,50.0,-145.0
1970-001-0024.ctd,50.0,-145.0
1970-001-0026.ctd,50.0,-145.0
1970-001-0027.ctd,50.0,-145.0
1970-001-0029.ctd,50.0,-145.0
1970-001-0030.ctd,50.0,-145.0
1970-001-0031.ctd,48.85,-128.6667
1970-001-0032.ctd,48.78333,-127.6667
1970-001-0033.ctd,48.7,-126.6667
1970-001-0034.ctd,48.63334,-126.0
1970-001-0035.ctd,48.55,-125.5333
1970-002-0001.ctd,50.0,-145.0
1970-002-0002.ctd,50.0,-144.9667
1970-002-0003.ctd,49.93333,-145.05
1970-002-0004.ctd,50.0,-145.0167
1970-002-0005.ctd,50.08333,-145.0333
1970-002-0006.ctd,50.01667,-145.0833
1970-002-0007.ctd,50.0,-145.0
1970-002-0008.ctd,50.01667,-145.1333
1970-002-0009.ctd,49.96667,-145.0167
1970-002-0010.ctd,50.03333,-145.0333
1970-002-0011.ctd,50.0,-145.0333
1970-002-0012.ctd,50.01667,-145.0
1970-003-0001.ctd,50.0,-145.0167
1970-003-0002.ctd,50.0,-145.0
1970-003-0003.ctd,50.0,-144.95
1970-003-0004.ctd,50.03333,-144.9667
1970-003-0005.ctd,50.05,-145.05
1970-003-0006.ctd,50.03333,-145.0
1970-003-0007.ctd,49.98333,-145.0833
1970-003-0008.ctd,49.96667,-144.9167
1970-003-0009.ctd,50.0,-145.1167
1970-004-0001.ctd,48.55,-125.55
1970-004-0002.ctd,48.63334,-126.0
1970-004-0003.ctd,48.7,-126.6667
1970-004-0005.ctd,48.76667,-127.6667
1970-004-0008.ctd,48.85,-128.6667
1970-004-0011.ctd,49.03333,-130.6667
1970-004-0014.ctd,49.16667,-132.6667
1970-004-0017.ctd,49.28333,-134.6667
1970-004-0020.ctd,49.43333,-136.6667
1970-004-0023.ctd,49.56667,-138.6667
1970-004-0026.ctd,49.68333,-140.6667
1970-004-0028.ctd,49.81667,-142.6667
1970-004-0030.ctd,50.01667,-145.0333
1970-004-0032.ctd,49.95,-144.95
1970-004-0033.ctd,50.0,-145.0
1970-004-0034.ctd,50.03333,-145.0833
1970-004-0036.ctd,49.81667,-144.8167
1970-004-0037.ctd,50.06667,-144.9667
1970-004-0038.ctd,49.93333,-145.0833
1970-004-0039.ctd,49.96667,-145.0167
1970-004-0040.ctd,50.11666,-145.05
1970-004-0041.ctd,49.98333,-145.0833
1970-004-0042.ctd,49.8,-144.8
1970-004-0044.ctd,49.98333,-144.8833
1970-004-0045.ctd,50.0,-145.0
1970-004-0046.ctd,50.0,-145.0
1970-004-0047.ctd,50.0,-145.0
1970-004-0048.ctd,49.95,-144.9667
1970-004-0049.ctd,50.0,-145.0
1970-004-0050.ctd,50.0,-145.0
1970-004-0051.ctd,50.0,-144.8667
1970-004-0054.ctd,50.0,-145.0
1970-004-0055.ctd,50.0,-145.0667
1970-004-0056.ctd,50.08333,-144.9833
1970-004-0057.ctd,50.01667,-144.95
1970-004-0058.ctd,50.0,-145.0167
1970-004-0060.ctd,49.98333,-144.9833
1970-004-0061.ctd,50.0,-145.0
1970-004-0062.ctd,50.0,-144.9667
1970-004-0063.ctd,50.0,-145.0
1970-004-0064.ctd,50.0,-145.0
1970-004-0065.ctd,49.96667,-144.9167
1970-004-0066.ctd,50.03333,-144.95
1970-004-0067.ctd,50.03333,-144.95
1970-004-0068.ctd,50.03333,-144.95
1970-004-0069.ctd,50.03333,-144.95
1970-004-0070.ctd,50.03333,-144.95
1970-004-0071.ctd,50.05,-145.0167
1970-004-0072.ctd,50.13334,-144.8333
1970-004-0073.ctd,50.05,-145.0167
1970-004-0074.ctd,50.18333,-145.0667
1970-004-0075.ctd,50.18333,-145.0667
1970-004-0076.ctd,50.18333,-145.0667
1970-004-0077.ctd,50.18333,-145.0667
1970-004-0078.ctd,50.18333,-145.0667
1970-004-0080.ctd,50.13334,-145.0667
1970-004-0081.ctd,50.03333,-145.0167
1970-004-0082.ctd,49.98333,-145.0
1970-004-0083.ctd,50.0,-144.95
1970-004-0084.ctd,50.05,-144.9667
1970-004-0085.ctd,49.96667,-145.0667
1970-004-0086.ctd,49.95,-144.9833
1970-004-0087.ctd,49.91667,-144.9167
1970-004-0089.ctd,50.0,-144.9333
1970-004-0090.ctd,49.95,-144.9667
1970-004-0091.ctd,49.93333,-144.9833
1970-004-0092.ctd,49.96667,-145.05
1970-004-0093.ctd,49.98333,-145.0667
1970-004-0094.ctd,50.0,-145.0333
1970-004-0095.ctd,49.98333,-145.0
1970-004-0096.ctd,50.11666,-144.9667
1970-004-0097.ctd,50.05,-144.9333
1970-004-0098.ctd,49.96667,-145.05
1970-004-0099.ctd,49.98333,-145.05
1970-004-0100.ctd,49.96667,-145.0333
1970-004-0101.ctd,50.03333,-144.9833
1970-004-0102.ctd,50.01667,-145.0333
1970-004-0103.ctd,50.0,-145.0667
1970-004-0104.ctd,50.01667,-145.0
1970-004-0106.ctd,50.0,-145.0
1970-004-0107.ctd,50.03333,-145.0667
1970-004-0108.ctd,50.06667,-144.9833
1970-004-0109.ctd,49.98333,-145.0333
1970-004-0110.ctd,49.96667,-145.0667
1970-004-0111.ctd,50.01667,-144.9833
1970-004-0112.ctd,50.01667,-144.85
1970-004-0113.ctd,50.06667,-144.85
1970-004-0114.ctd,50.06667,-144.85
1970-004-0115.ctd,50.06667,-144.85
1970-004-0116.ctd,50.06667,-144.85
1970-004-0117.ctd,50.06667,-144.85
1970-004-0118.ctd,50.08333,-144.9
1970-004-0119.ctd,50.0,-145.0167
1970-004-0120.ctd,49.96667,-145.0
1970-004-0121.ctd,49.98333,-145.0167
1970-004-0122.ctd,50.0,-145.0
1970-004-0123.ctd,50.06667,-144.9833
1970-004-0124.ctd,50.01667,-145.0833
1970-004-0125.ctd,50.0,-144.9667
1970-004-0126.ctd,49.96667,-144.9333
1970-004-0127.ctd,50.01667,-144.9833
1970-004-0128.ctd,50.0,-144.8833
1970-004-0129.ctd,50.03333,-145.0833
1970-004-0130.ctd,50.08333,-145.0333
1970-004-0131.ctd,50.01667,-145.0
1970-004-0132.ctd,50.08333,-145.1167
1970-004-0133.ctd,50.08333,-145.1167
1970-004-0134.ctd,50.08333,-145.1167
1970-004-0135.ctd,50.08333,-145.1167
1970-004-0136.ctd,50.08333,-145.1167
1970-004-0137.ctd,50.03333,-145.05
1970-004-0138.ctd,49.96667,-145.0667
1970-004-0139.ctd,50.05,-145.0167
1970-004-0140.ctd,49.88334,-145.1833
1970-004-0141.ctd,49.78333,-145.1833
1970-004-0142.ctd,49.96667,-144.7667
1970-004-0143.ctd,50.05,-144.9167
1970-004-0144.ctd,49.95,-144.8333
1970-004-0145.ctd,49.93333,-144.9
1970-004-0146.ctd,50.0,-145.0833
1970-004-0147.ctd,50.03333,-144.9667
1970-004-0148.ctd,50.0,-144.95
1970-004-0150.ctd,50.0,-145.0333
1970-004-0151.ctd,49.91667,-144.95
1970-004-0152.ctd,50.01667,-145.1667
1970-004-0153.ctd,50.01667,-145.35
1970-004-0154.ctd,50.03333,-144.9167
1970-004-0155.ctd,50.0,-145.0833
1970-004-0156.ctd,50.01667,-145.0
1970-004-0157.ctd,49.96667,-144.9
1970-004-0158.ctd,50.05,-145.2
1970-004-0159.ctd,49.96667,-144.95
1970-004-0160.ctd,50.06667,-144.8833
1970-004-0161.ctd,49.03333,-130.6667
1970-004-0163.ctd,48.85,-128.6667
1970-004-0165.ctd,48.76667,-127.6667
1970-004-0167.ctd,48.7,-126.6667
1970-004-0169.ctd,48.63334,-126.0
1970-004-0170.ctd,48.55,-125.55
1970-005-0001.ctd,48.76667,-127.6667
1970-005-0002.ctd,48.85,-128.6667
1970-005-0003.ctd,50.0,-145.0
1970-005-0005.ctd,50.0,-145.0
1970-005-0006.ctd,50.0,-145.0
1970-005-0007.ctd,50.0,-145.0
1970-005-0008.ctd,50.0,-145.0
1970-005-0009.ctd,50.0,-145.0
1970-005-0011.ctd,50.0,-145.0
1970-005-0013.ctd,50.0,-145.0
1970-005-0014.ctd,50.0,-145.0
1970-005-0015.ctd,50.0,-145.0
1970-005-0016.ctd,50.0,-145.0
1970-005-0017.ctd,50.0,-145.0
1970-005-0018.ctd,50.0,-145.0
1970-005-0020.ctd,50.0,-145.0
1970-005-0022.ctd,50.0,-145.0
1970-005-0023.ctd,50.0,-145.0
1970-005-0025.ctd,50.0,-145.0
1970-005-0026.ctd,50.0,-145.0
1970-005-0027.ctd,50.0,-145.0
1970-005-0029.ctd,50.0,-145.0
1970-005-0030.ctd,50.0,-145.0
1970-005-0032.ctd,50.0,-145.0
1970-005-0034.ctd,50.0,-145.0
1970-005-0035.ctd,50.0,-145.0
1970-005-0036.ctd,50.0,-145.0
1970-005-0037.ctd,50.0,-145.0
1970-005-0038.ctd,50.0,-145.0
1970-005-0039.ctd,50.0,-145.0
1970-005-0041.ctd,50.0,-145.0
1970-005-0042.ctd,50.0,-145.0
1970-005-0043.ctd,50.0,-145.0
1970-005-0044.ctd,50.0,-145.0
1970-005-0045.ctd,50.0,-145.0
1970-005-0047.ctd,50.0,-145.0
1970-005-0048.ctd,49.805,-142.68
1970-005-0049.ctd,49.73,-140.7167
1970-005-0050.ctd,49.56667,-138.6667
1970-005-0051.ctd,49.43333,-136.6667
1970-005-0052.ctd,49.04333,-130.7117
1970-005-0053.ctd,48.84,-128.6783
1970-005-0054.ctd,48.76667,-127.6667
1970-005-0056.ctd,48.7,-126.6667
1970-005-0057.ctd,48.63334,-126.0
1970-005-0058.ctd,48.56667,-125.5167
1970-006-0001.ctd,49.81667,-145.05
1970-006-0002.ctd,50.03333,-145.0833
1970-006-0003.ctd,50.0,-144.9167
1970-006-0004.ctd,50.06667,-145.1
1970-006-0005.ctd,49.98333,-145.0833
1970-006-0006.ctd,50.01667,-145.0667
1970-006-0007.ctd,50.01667,-145.0
1970-006-0008.ctd,49.91667,-144.9333
1970-006-0009.ctd,49.96667,-145.0
1970-006-0010.ctd,50.03333,-145.05
1970-006-0011.ctd,49.91667,-144.95
1970-006-0012.ctd,49.98333,-144.8667
1970-007-0001.ctd,48.55,-125.5333
1970-007-0002.ctd,48.63334,-126.0
1970-007-0003.ctd,48.7,-126.6667
1970-007-0004.ctd,48.76667,-127.6667
1970-007-0005.ctd,48.85,-128.6667
1970-007-0006.ctd,49.03333,-130.6667
1970-007-0007.ctd,49.16667,-132.6667
1970-007-0008.ctd,49.28333,-134.6667
1970-007-0009.ctd,49.43333,-136.6667
1970-007-0010.ctd,49.56667,-138.6667
1970-007-0012.ctd,50.0,-145.0
1970-007-0013.ctd,50.0,-145.0
1970-007-0014.ctd,50.0,-145.0
1970-007-0016.ctd,50.0,-145.0
1970-007-0017.ctd,50.0,-145.0
1970-007-0019.ctd,50.0,-145.0
1970-007-0021.ctd,50.0,-145.0
1970-007-0022.ctd,50.0,-145.0
1970-007-0023.ctd,50.0,-145.0
1970-007-0025.ctd,50.0,-145.0
1970-007-0026.ctd,50.0,-145.0
1970-007-0027.ctd,50.0,-145.0
1970-007-0028.ctd,49.93333,-144.9167
1970-007-0030.ctd,50.01667,-145.0167
1970-007-0031.ctd,50.0,-145.0
1970-007-0032.ctd,49.81667,-142.6667
1970-009-0001.ctd,48.55,-125.55
1970-009-0002.ctd,50.0,-145.0
1970-009-0003.ctd,50.0,-145.0
1970-009-0005.ctd,50.0,-145.0
1970-009-0006.ctd,50.0,-145.0
1970-009-0008.ctd,50.0,-145.0
1970-009-0009.ctd,50.0,-145.0
1970-009-0010.ctd,50.0,-145.0
1970-009-0012.ctd,50.0,-145.0
1970-009-0013.ctd,50.0,-145.0
1970-009-0015.ctd,50.0,-145.0
1970-009-0016.ctd,50.0,-145.0
1970-009-0017.ctd,50.0,-145.0
1971-001-0001.ctd,48.55,-125.55
1971-001-0002.ctd,48.63334,-126.0
1971-001-0003.ctd,48.7,-126.6667
1971-001-0004.ctd,48.76667,-127.6667
1971-001-0005.ctd,48.85,-128.6667
1971-001-0007.ctd,49.9,-144.85
1971-001-0009.ctd,50.26667,-145.1167
1971-001-0010.ctd,50.0,-144.95
1971-001-0012.ctd,50.0,-145.0
1971-001-0013.ctd,50.05,-144.9
1971-001-0015.ctd,49.96667,-145.0667
1971-001-0016.ctd,49.9,-144.8167
1971-001-0018.ctd,49.98333,-145.0167
1971-001-0020.ctd,50.0,-144.9167
1971-001-0021.ctd,50.01667,-144.8333
1971-002-0001.ctd,48.55,-125.55
1971-002-0002.ctd,48.63334,-126.0
1971-002-0003.ctd,48.7,-126.6667
1971-002-0004.ctd,48.76667,-127.6667
1971-002-0005.ctd,48.85,-128.6667
1971-002-0007.ctd,50.0,-145.0
1971-002-0008.ctd,50.0,-145.0
1971-002-0009.ctd,50.0,-145.0
1971-002-0011.ctd,50.0,-145.0
1971-002-0013.ctd,50.0,-145.0
1971-002-0014.ctd,50.0,-145.0
1971-002-0016.ctd,50.0,-145.0
1971-002-0021.ctd,50.0,-145.0
1971-002-0023.ctd,50.0,-145.0
1971-002-0024.ctd,50.0,-145.0
1971-002-0026.ctd,50.0,-145.0
1971-002-0027.ctd,50.0,-145.0
1971-002-0028.ctd,50.0,-145.0
1971-002-0029.ctd,49.81667,-142.6667
1971-002-0030.ctd,49.68333,-140.6667
1971-002-0031.ctd,49.56667,-138.6667
1971-002-0032.ctd,49.43333,-136.6667
1971-002-0033.ctd,49.28333,-134.6667
1971-002-0034.ctd,49.16667,-132.6667
1971-002-0035.ctd,49.03333,-130.6667
1971-002-0036.ctd,48.85,-128.6667
1971-002-0037.ctd,48.76667,-127.6667
1971-002-0038.ctd,48.7,-126.6667
1971-002-0039.ctd,48.63334,-126.0
1971-002-0040.ctd,48.55,-125.55
1971-003-0001.ctd,48.63334,-126.0
1971-003-0002.ctd,48.7,-126.6667
1971-003-0003.ctd,48.76667,-127.6667
1971-003-0005.ctd,48.85,-128.6667
1971-003-0006.ctd,48.96667,-130.6667
1971-003-0007.ctd,49.16667,-132.6667
1971-003-0008.ctd,49.26667,-134.6667
1971-003-0009.ctd,49.43333,-136.6667
1971-003-0011.ctd,49.56667,-138.6667
1971-003-0012.ctd,49.7,-140.6667
1971-003-0013.ctd,50.0,-144.8333
1971-003-0015.ctd,50.0,-145.0
1971-003-0016.ctd,50.0,-145.0
1971-003-0018.ctd,50.0,-145.0
1971-003-0020.ctd,50.0,-145.0
1971-003-0021.ctd,50.05,-144.95
1971-003-0023.ctd,50.01667,-144.9667
1971-003-0024.ctd,50.06667,-145.0167
1971-003-0026.ctd,50.0,-145.0
1971-003-0027.ctd,50.0,-145.0
1971-003-0028.ctd,49.81667,-142.6667
1971-003-0029.ctd,49.28333,-134.6667
1971-003-0030.ctd,49.16667,-132.6667
1971-003-0031.ctd,49.03333,-130.6667
1971-003-0032.ctd,48.85,-128.6667
1971-003-0033.ctd,48.76667,-127.6667
1971-003-0035.ctd,48.7,-126.6667
1971-003-0036.ctd,48.63334,-126.0
1971-003-0037.ctd,48.55,-125.55
1971-004-0001.ctd,48.55,-125.55
1971-004-0002.ctd,48.63334,-126.0
1971-004-0003.ctd,48.7,-126.6667
1971-004-0004.ctd,48.78333,-127.6667
1971-004-0005.ctd,49.7,-140.6667
1971-004-0007.ctd,49.95,-144.95
1971-004-0008.ctd,50.0,-145.0
1971-004-0010.ctd,50.03333,-145.0667
1971-004-0011.ctd,50.0,-145.0833
1971-004-0013.ctd,49.96667,-145.0333
1971-004-0014.ctd,50.0,-145.0
1971-004-0016.ctd,50.01667,-144.9833
1971-004-0017.ctd,49.98333,-145.1333
1971-004-0018.ctd,50.03333,-144.9333
1971-004-0020.ctd,50.05,-145.0
1971-004-0022.ctd,50.05,-144.9833
1971-004-0023.ctd,50.0,-145.0
1971-004-0024.ctd,50.0,-144.9833
1971-004-0025.ctd,49.81667,-142.6667
1971-004-0026.ctd,49.73333,-140.6667
1971-004-0027.ctd,49.56667,-138.6667
1971-004-0028.ctd,49.43333,-136.6667
1971-004-0029.ctd,49.28333,-134.6667
1971-004-0030.ctd,49.16667,-132.6667
1971-004-0031.ctd,49.03333,-130.6667
1971-004-0032.ctd,48.85,-128.6667
1971-005-0001.ctd,48.55,-125.55
1971-005-0002.ctd,48.61666,-125.9667
1971-005-0003.ctd,48.7,-126.6667
1971-005-0004.ctd,49.28333,-134.6667
1971-005-0005.ctd,49.43333,-136.6667
1971-005-0007.ctd,49.56667,-138.6667
1971-005-0008.ctd,49.68333,-140.6667
1971-005-0009.ctd,49.81667,-142.6667
1971-005-0010.ctd,49.96667,-145.05
1971-005-0012.ctd,49.98333,-145.0333
1971-005-0013.ctd,50.03333,-144.9667
1971-005-0015.ctd,50.03333,-144.9667
1971-005-0016.ctd,49.96667,-144.9667
1971-005-0018.ctd,49.96667,-145.1
1971-005-0019.ctd,49.95,-145.0
1971-005-0021.ctd,50.0,-145.0
1971-005-0022.ctd,50.0,-144.9667
1971-005-0024.ctd,49.95,-144.9667
1971-005-0025.ctd,50.11666,-145.1167
1971-005-0027.ctd,49.81667,-142.6667
1971-005-0028.ctd,49.68333,-140.6667
1971-005-0029.ctd,49.56667,-138.6667
1971-005-0030.ctd,49.43333,-136.6667
1971-005-0031.ctd,49.28333,-134.6667
1971-005-0032.ctd,49.16667,-132.6667
1971-005-0033.ctd,49.03333,-130.6667
1971-005-0034.ctd,48.85,-128.6667
1971-005-0035.ctd,48.76667,-127.6667
1971-005-0036.ctd,48.7,-126.6667
1971-006-0038.ctd,49.81667,-142.6667
1971-006-0039.ctd,49.68333,-140.6667
1971-006-0040.ctd,49.56667,-138.6667
1971-006-0042.ctd,49.43333,-136.6667
1971-006-0043.ctd,49.28333,-134.6667
1971-006-0044.ctd,49.16667,-132.6667
1971-006-0045.ctd,49.03333,-130.6667
1971-006-0046.ctd,48.85,-128.6667
1971-006-0047.ctd,48.76667,-127.6667
1971-006-0048.ctd,48.7,-126.6667
1971-006-0049.ctd,48.63334,-126.0
1971-006-0050.ctd,48.55,-125.55
1971-008-0001.ctd,50.0,-145.0
1971-008-0002.ctd,50.0,-145.0
1971-008-0003.ctd,50.0,-145.0
1971-008-0004.ctd,50.0,-145.0
1971-008-0006.ctd,50.0,-145.0
1971-008-0007.ctd,50.0,-145.0
1971-008-0009.ctd,50.0,-145.0
1971-008-0010.ctd,50.0,-145.0
1971-008-0011.ctd,50.0,-145.0
1971-008-0012.ctd,50.0,-145.0
1971-008-0013.ctd,50.0,-145.0
1971-008-0015.ctd,50.0,-145.0
1971-008-0016.ctd,49.81667,-142.6667
1971-008-0017.ctd,49.68333,-140.6667
1971-008-0018.ctd,49.56667,-138.6667
1971-008-0019.ctd,49.43333,-136.6667
1971-008-0020.ctd,49.28333,-134.6667
1971-008-0021.ctd,49.16667,-132.6667
1971-008-0022.ctd,49.03333,-130.6667
1971-008-0023.ctd,48.85,-128.6667
1972-001-0001.ctd,50.0,-145.0
1972-001-0003.ctd,50.0,-145.0
1972-001-0004.ctd,50.0,-145.0
1972-001-0005.ctd,50.0,-145.0
1972-001-0007.ctd,50.0,-145.0
1972-001-0008.ctd,50.0,-145.0
1972-001-0009.ctd,50.0,-145.0
1972-001-0011.ctd,50.0,-145.0
1972-001-0012.ctd,50.0,-145.0
1972-001-0013.ctd,50.0,-145.0
1972-001-0014.ctd,50.0,-145.0
1972-001-0016.ctd,50.0,-145.0
1972-001-0017.ctd,48.7,-126.6667
1972-002-0001.ctd,48.55,-125.55
1972-002-0002.ctd,48.63334,-126.0
1972-002-0003.ctd,50.1,-144.9833
1972-002-0005.ctd,50.05,-145.0
1972-002-0007.ctd,50.1,-145.05
1972-002-0008.ctd,50.0,-145.1833
1972-002-0010.ctd,50.06667,-145.05
1972-002-0011.ctd,49.875,-144.7167
1972-002-0012.ctd,50.08333,-145.1
1972-002-0014.ctd,50.08333,-145.0
1972-002-0015.ctd,49.93333,-144.9167
1972-002-0017.ctd,50.16667,-145.0833
1972-002-0018.ctd,49.95,-145.0
1972-002-0020.ctd,50.05,-145.0167
1972-002-0021.ctd,50.0,-145.0
1972-002-0022.ctd,49.81667,-142.6667
1972-002-0023.ctd,49.68333,-140.6667
1972-002-0024.ctd,49.56667,-138.6667
1972-002-0025.ctd,49.43333,-136.6667
1972-002-0026.ctd,49.28333,-134.6667
1972-002-0027.ctd,49.03333,-130.6667
1972-002-0028.ctd,48.85,-128.6667
1972-002-0029.ctd,48.76667,-127.6667
1972-003-0011.ctd,50.03333,-144.95
1972-003-0012.ctd,50.01667,-144.9667
1972-003-0013.ctd,50.01667,-144.9667
1972-003-0014.ctd,49.81667,-142.6667
1972-003-0015.ctd,49.68333,-140.6667
1972-003-0016.ctd,49.56667,-138.6667
1972-003-0018.ctd,49.43333,-136.6667
1972-003-0019.ctd,49.28333,-134.6667
1972-003-0020.ctd,49.16667,-132.6667
1972-003-0021.ctd,49.03333,-130.6667
1972-003-0022.ctd,48.85,-128.6667
1972-003-0023.ctd,48.76667,-127.6667
1972-003-0025.ctd,48.7,-126.6667
1972-003-0026.ctd,48.63334,-126.0
1972-003-0027.ctd,48.55,-125.55
1972-004-0002.ctd,48.63334,-126.0
1972-004-0003.ctd,48.7,-126.6667
1972-004-0004.ctd,48.76667,-127.6667
1972-004-0006.ctd,48.85,-128.6667
1972-004-0007.ctd,49.03333,-130.6667
1972-004-0008.ctd,49.16667,-132.6667
1972-004-0009.ctd,49.28333,-134.6667
1972-004-0010.ctd,49.43333,-136.6667
1972-004-0012.ctd,49.56667,-138.6667
1972-004-0013.ctd,49.68333,-140.6667
1972-004-0014.ctd,49.81667,-142.6667
1972-004-0015.ctd,50.0,-145.0
1972-004-0016.ctd,50.0,-145.0
1972-004-0018.ctd,50.0,-145.0
1972-004-0019.ctd,50.0,-145.0
1972-004-0021.ctd,50.0,-145.0
1972-004-0022.ctd,50.0,-145.0
1972-004-0023.ctd,50.0,-145.0
1972-004-0025.ctd,50.0,-145.0
1972-004-0026.ctd,50.0,-145.0
1972-004-0028.ctd,50.0,-145.0
1972-004-0029.ctd,50.0,-145.0
1972-004-0030.ctd,50.0,-145.0
1972-004-0031.ctd,50.0,-145.0
1972-004-0033.ctd,50.0,-145.0
1972-004-0034.ctd,50.0,-145.0
1972-005-0001.ctd,48.55,-125.55
1972-005-0002.ctd,48.63334,-126.0
